"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20260603","수인선","야목","553","420","20260606",""
"20260603","수인선","사리","3549","3161","20260606",""
"20260603","수인선","달월","66","68","20260606",""
"20260603","수인선","월곶","2121","1985","20260606",""
"20260603","수인선","소래포구","5366","5199","20260606",""
"20260603","수인선","인천논현","4218","4336","20260606",""
"20260603","수인선","호구포","2273","2372","20260606",""
"20260603","수인선","남동인더스파크","790","835","20260606",""
"20260603","수인선","원인재","3410","3384","20260606",""
"20260603","수인선","연수","3567","3552","20260606",""
"20260603","수인선","송도","2017","1862","20260606",""
"20260603","수인선","인하대","4589","4363","20260606",""
"20260603","수인선","숭의","3047","2755","20260606",""
"20260603","수인선","신포","1517","1561","20260606",""
"20260603","수인선","인천","1087","1698","20260606",""
"20260603","신림선","샛강","1237","1576","20260606",""
"20260603","신림선","대방","2222","1659","20260606",""
"20260603","신림선","서울지방병무청","2079","2451","20260606",""
"20260603","신림선","보라매","2758","2441","20260606",""
"20260603","신림선","보라매공원","1394","1426","20260606",""
"20260603","신림선","보라매병원","3187","3220","20260606",""
"20260603","신림선","당곡","3490","3241","20260606",""
"20260603","신림선","신림","1885","2192","20260606",""
"20260603","신림선","서원","2560","2403","20260606",""
"20260603","신림선","서울대벤처타운","7484","6754","20260606",""
"20260603","신림선","관악산(서울대)","3557","3739","20260606",""
"20260603","안산선","산본","12448","13145","20260606",""
"20260603","안산선","대야미","3929","3553","20260606",""
"20260603","안산선","반월","3154","3173","20260606",""
"20260603","안산선","상록수","10337","10530","20260606",""
"20260603","안산선","한대앞","7097","7027","20260606",""
"20260603","안산선","중앙","15072","15256","20260606",""
"20260603","안산선","고잔","5423","4983","20260606",""
"20260603","안산선","초지","2863","2790","20260606",""
"20260603","안산선","안산","8549","8114","20260606",""
"20260603","안산선","신길온천","1589","1579","20260606",""
"20260603","안산선","정왕","6571","6549","20260606",""
"20260603","안산선","오이도","6580","6564","20260606",""
"20260603","안산선","수리산","2856","2618","20260606",""
"20260603","우이신설선","북한산우이","3753","3739","20260606",""
"20260603","우이신설선","솔밭공원","2175","2101","20260606",""
"20260603","우이신설선","4.19민주묘지","2901","2543","20260606",""
"20260603","우이신설선","가오리","2953","2885","20260606",""
"20260603","우이신설선","화계","2747","2602","20260606",""
"20260603","우이신설선","삼양","2003","2080","20260606",""
"20260603","우이신설선","삼양사거리","2175","2105","20260606",""
"20260603","우이신설선","솔샘","3634","3447","20260606",""
"20260603","우이신설선","북한산보국문","4656","4177","20260606",""
"20260603","우이신설선","정릉","3666","3008","20260606",""
"20260603","우이신설선","성신여대입구(돈암)","3243","3648","20260606",""
"20260603","우이신설선","보문","1428","1406","20260606",""
"20260603","우이신설선","신설동","1723","1622","20260606",""
"20260603","일산선","원흥","7233","6963","20260606",""
"20260603","일산선","삼송","13373","13068","20260606",""
"20260603","일산선","원당","7949","7697","20260606",""
"20260603","일산선","화정","12450","12820","20260606",""
"20260603","일산선","대곡","6891","6778","20260606",""
"20260603","일산선","백석","6826","6865","20260606",""
"20260603","일산선","마두","4671","4805","20260606",""
"20260603","일산선","주엽","6140","5930","20260606",""
"20260603","일산선","대화","6257","5658","20260606",""
"20260603","장항선","신창(순천향대)","1251","1357","20260606",""
"20260603","중앙선","회기","18115","17227","20260606",""
"20260603","중앙선","중랑","4357","4120","20260606",""
"20260603","중앙선","상봉","4386","4498","20260606",""
"20260603","중앙선","망우","5765","5634","20260606",""
"20260603","중앙선","양원","1821","1904","20260606",""
"20260603","중앙선","구리","5524","6094","20260606",""
"20260603","중앙선","도농","5934","5808","20260606",""
"20260603","중앙선","양정","418","391","20260606",""
"20260603","중앙선","덕소","4044","4203","20260606",""
"20260603","중앙선","도심","1900","1552","20260606",""
"20260603","중앙선","팔당","1251","1278","20260606",""
"20260603","중앙선","운길산","1241","1253","20260606",""
"20260603","중앙선","양수","2060","1860","20260606",""
"20260603","중앙선","신원","189","171","20260606",""
"20260603","중앙선","국수","600","575","20260606",""
"20260603","중앙선","아신","538","531","20260606",""
"20260603","중앙선","용문","2202","2045","20260606",""
"20260603","중앙선","지평","40","54","20260606",""
"20260603","장항선","봉명","736","770","20260606",""
"20260603","장항선","쌍용(나사렛대)","1992","1921","20260606",""
"20260603","장항선","아산","3188","2673","20260606",""
"20260603","장항선","탕정","1677","1616","20260606",""
"20260603","장항선","배방","1079","1059","20260606",""
"20260603","장항선","온양온천","4159","4179","20260606",""
"20260603","중앙선","원덕","356","336","20260606",""
"20260603","중앙선","오빈","333","305","20260606",""
"20260603","중앙선","양평","4212","4282","20260606",""
"20260604","수인선","월곶","3692","3478","20260607",""
"20260604","중앙선","도농","10730","9980","20260607",""
"20260604","중앙선","양정","563","453","20260607",""
"20260604","중앙선","덕소","5942","5994","20260607",""
"20260604","중앙선","도심","3259","2552","20260607",""
"20260604","중앙선","팔당","763","798","20260607",""
"20260604","중앙선","운길산","762","735","20260607",""
"20260604","중앙선","양수","1849","1830","20260607",""
"20260604","중앙선","신원","164","176","20260607",""
"20260604","중앙선","국수","758","766","20260607",""
"20260604","중앙선","아신","577","564","20260607",""
"20260604","중앙선","오빈","338","346","20260607",""
"20260604","중앙선","양평","3223","3183","20260607",""
"20260604","중앙선","원덕","361","314","20260607",""
"20260604","중앙선","용문","1936","1867","20260607",""
"20260604","중앙선","지평","73","47","20260607",""
"20260604","장항선","아산","5146","4694","20260607",""
"20260604","장항선","탕정","2974","2339","20260607",""
"20260604","1호선","시청","30693","30347","20260607",""
"20260604","1호선","종각","45413","44313","20260607",""
"20260604","1호선","종로3가","25667","22930","20260607",""
"20260604","1호선","종로5가","25526","25067","20260607",""
"20260604","1호선","동대문","12992","12453","20260607",""
"20260604","1호선","신설동","16074","15766","20260607",""
"20260604","1호선","제기동","16032","16227","20260607",""
"20260604","1호선","청량리(서울시립대입구)","24036","24082","20260607",""
"20260604","1호선","동묘앞","8826","8974","20260607",""
"20260604","2호선","시청","31338","29570","20260607",""
"20260604","2호선","을지로입구","57877","59593","20260607",""
"20260604","2호선","을지로3가","28694","28714","20260607",""
"20260604","2호선","을지로4가","16516","15860","20260607",""
"20260604","2호선","동대문역사문화공원(DDP)","15688","18440","20260607",""
"20260604","2호선","신당","16284","16876","20260607",""
"20260604","2호선","상왕십리","16055","15821","20260607",""
"20260604","2호선","왕십리(성동구청)","18029","15499","20260607",""
"20260604","2호선","한양대","18230","19790","20260607",""
"20260604","2호선","뚝섬","28141","29926","20260607",""
"20260604","2호선","성수","55649","59355","20260607",""
"20260604","2호선","건대입구","38214","39560","20260607",""
"20260604","2호선","구의(광진구청)","31509","31041","20260607",""
"20260604","2호선","강변(동서울터미널)","28290","24624","20260607",""
"20260604","2호선","잠실나루","18412","17879","20260607",""
"20260604","2호선","잠실(송파구청)","79367","79444","20260607",""
"20260604","2호선","잠실새내","25910","25487","20260607",""
"20260604","2호선","종합운동장","26191","28460","20260607",""
"20260604","2호선","삼성(무역센터)","61391","56577","20260607",""
"20260604","2호선","선릉","65411","57427","20260607",""
"20260604","2호선","역삼","58404","65151","20260607",""
"20260604","2호선","강남","88037","86186","20260607",""
"20260604","2호선","교대(법원.검찰청)","34770","39236","20260607",""
"20260604","2호선","서초","24861","24212","20260607",""
"20260604","2호선","방배","21871","22651","20260607",""
"20260604","2호선","사당","45160","48641","20260607",""
"20260604","2호선","낙성대(강감찬)","31064","30650","20260607",""
"20260604","2호선","서울대입구(관악구청)","51818","49822","20260607",""
"20260604","2호선","봉천","26902","25606","20260607",""
"20260604","2호선","신림","59228","58453","20260607",""
"20260604","2호선","신대방","26644","26019","20260607",""
"20260604","2호선","구로디지털단지","63461","63003","20260607",""
"20260604","2호선","대림(구로구청)","26734","27370","20260607",""
"20260604","2호선","신도림","51935","48882","20260607",""
"20260604","2호선","문래","25271","25861","20260607",""
"20260604","2호선","영등포구청","25925","26647","20260607",""
"20260604","2호선","당산","21094","24233","20260607",""
"20260604","2호선","합정","31723","34045","20260607",""
"20260604","2호선","홍대입구","66758","70166","20260607",""
"20260604","2호선","신촌","42328","42440","20260607",""
"20260604","2호선","이대","20915","22766","20260607",""
"20260604","2호선","아현","12445","12054","20260607",""
"20260604","2호선","충정로(경기대입구)","11362","11927","20260607",""
"20260604","2호선","용답","3396","3503","20260607",""
"20260604","2호선","신답","1948","2232","20260607",""
"20260604","2호선","신설동","3971","3860","20260607",""
"20260604","2호선","도림천","1574","1660","20260607",""
"20260604","2호선","양천구청","7644","8153","20260607",""
"20260604","2호선","신정네거리","10907","11436","20260607",""
"20260604","2호선","용두(동대문구청)","2502","2545","20260607",""
"20260604","3호선","지축","8534","8800","20260607",""
"20260604","3호선","구파발","24783","23757","20260607",""
"20260604","3호선","연신내","40651","38557","20260607",""
"20260604","3호선","불광","17798","18706","20260607",""
