자치구,대여소명,기준년월,대여건수,반납건수
강남구,3612. 은곡마을,202603,277,325
강남구,3614. 은마아파트 입구 사거리,202603,976,985
강남구,3615. 서울 논현동우체국 앞,202603,295,281
강남구,3616. 역삼중학교 앞(체육관 방향),202603,299,279
강남구,3618. 서울율현초교 삼거리,202603,570,719
강남구,3620. 청담역 11번 출구,202603,203,56
강남구,3621. 휘문고교 사거리,202603,1,1
강남구,3622. 은마아파트입구 사거리(1),202603,274,250
강남구,3623. 일원에코파크 앞(개포로 방면),202603,479,477
강남구,3624. 대모산입구역 7번 출구 앞,202603,217,172
강남구,3627. 압구정나들목,202603,1177,1163
강남구,3628. 역삼1동 주민센터,202603,737,786
강남구,3629. 청담사거리(신한오피스텔빌딩 앞),202603,144,153
강남구,3630. 개포우성6차아파트 정문 앞,202603,343,291
강남구,3634. 국악고교 앞 교차로,202603,470,460
강남구,3636. 삼성중앙역·플래티넘아파트 정류소,202603,397,387
강남구,3637. 세곡데이케어센터,202603,167,149
강남구,3638. 신청담나들목,202603,364,376
강남구,3640. 일원1동주민센터앞 사거리,202603,984,955
강남구,3641. 대청역,202603,827,816
강남구,3642. 강남자곡힐스테이트,202603,406,158
강남구,3643. 더시그넘하우스 앞,202603,537,553
강남구,3644. 상록수아파트,202603,250,179
강남구,3646. 선정릉역 4번 출구,202603,330,242
강남구,3647. 구룡역 1번 출구,202603,370,331
강남구,3648. 구룡역 4번 출구,202603,108,104
강남구,3649. 구룡역 5번 출구,202603,299,287
강남구,3651. 개포동역 4번출구,202603,921,954
강남구,4902. 구역삼세무서 교차로,202603,508,506
강남구,4903. 신사스퀘어,202603,300,261
강남구,4905. 강남경찰서,202603,1368,1429
강남구,4906. 섬유센터 앞,202603,1285,1257
강남구,4907. 극동스포츠 앞,202603,543,419
강남구,4908. SB타워 앞,202603,229,237
강남구,4909. 노보텔 앰배서더 앞,202603,248,102
강남구,4913. 레베쌍트 빌딩 앞,202603,248,252
강남구,4914. 도심공항타워 앞,202603,736,722
강남구,4915. 영동중앙교회 버스정류장,202603,201,190
강남구,4916. 청담역 1번출구,202603,148,151
강남구,4917. 일원에코파크 주차장,202603,939,999
강남구,4918. 매봉역 1번출구,202603,614,626
강남구,4919. 학여울역사거리(은마아파트),202603,197,196
강남구,4923.수협대치동지점,202603,575,543
강남구,4924.논현동가구거리,202603,364,314
강남구,4925. 청담백영빌딩 앞,202603,211,215
강남구,4926. 대치우성아파트 사거리,202603,1233,1244
강남구,4928. 교수마을 입구,202603,262,233
강남구,4929. 투썸플레이스 강남청담점 앞,202603,348,364
강남구,4930. 학여울역 1번출구,202603,346,237
강남구,4931. 디에이치퍼스티어아이파크 124동 앞,202603,568,583
강남구,4932. 개포래미안포레스트 130동 맞은편,202603,303,281
강남구,4935. 도곡삼성래미안,202603,493,463
강남구,4936. SK텔레콤(T1) 인근,202603,69,56
강남구,4937.개포래미안포레스트 126동 앞,202603,271,240
강남구,4938.LH수서2단지 201동 앞,202603,1430,1458
강남구,4939.도산공원,202603,296,296
강남구,4940.한강버스 압구정 선착장,202603,3494,3298
강남구,4941.압구정로 11길,202603,458,487
강남구,4942.율현삼거리,202603,222,180
강동구,1001. 광진교 남단 사거리(천호공원 방면),202603,1129,1251
강동구,1002. 해공공원(천호동),202603,1626,1665
강동구,1003. 해공도서관앞,202603,1004,1021
강동구,1004. 삼성광나루아파트 버스정류장,202603,1204,1646
강동구,1006. 롯데캐슬 115동앞,202603,154,146
강동구,1007.암사동 선사유적지,202603,226,229
강동구,1008. 암사역 3번출구(국민은행앞),202603,2578,3009
강동구,1009. 천호역4번출구(현대백화점),202603,3848,3826
강동구,1010. 강동세무서,202603,2435,2461
강동구,1011. LIGA 아파트 앞,202603,2767,2824
강동구,1012. 천호역효성해링턴타워 앞,202603,2245,2211
강동구,1013. 강동구청역 1번 출입구,202603,2232,2204
강동구,1015. 샛마을 근린공원,202603,76,69
강동구,1016. 해뜨는 주유소옆 리엔파크 109동앞,202603,678,697
강동구,1017. 둔촌고교입구 교차로(길동주민센터 방면),202603,1267,1275
강동구,1018. 둔촌 주공 GS 맞은편,202603,2049,2110
강동구,1019. 다성이즈빌아파트(호원대 대각선 맞은편),202603,3378,3528
강동구,1020. 강동경찰서,202603,3205,3246
강동구,1021. 강일동 리슈빌 빌딩앞,202603,1499,1677
강동구,1022. 길동 사거리(초소앞),202603,1408,1412
강동구,1023. 한국종합기술사옥 앞,202603,1938,1930
강동구,1024.  강동구청 앞,202603,2966,3105
강동구,1025. 상일초등학교,202603,513,493
강동구,1027. 프라자 아파트 앞,202603,762,737
강동구,1028. 포레스 주상복합 빌딩,202603,1572,1534
강동구,1029. 성내어울터,202603,2430,2393
강동구,1030. 미호 플랜트 앞,202603,1292,1264
강동구,1031. 올림픽로 836(아리수로),202603,424,450
강동구,1032. 선사고등학교,202603,458,464
강동구,1033. 고덕동 아남아파트,202603,1268,925
강동구,1034. 고덕동 래미안 힐스테이트,202603,422,313
강동구,1036. 고덕동 주양쇼핑,202603,799,774
강동구,1037. 강일리버파크 6단지,202603,172,172
강동구,1038. 강일 다솜 어린이 공원,202603,274,324
강동구,1039. 고덕초등학교,202603,176,194
강동구,1041. 묘곡초등학교,202603,509,513
강동구,1042. 강일리버파크 2~5단지,202603,392,466
강동구,1044. 굽은다리역,202603,2967,3004
강동구,1048. 둔촌어린이공원,202603,1576,1580
강동구,1049. 강일리버파크 10단지,202603,400,417
강동구,1050.  둔촌역 3번 출입구,202603,3819,4134
강동구,"1051. 강일중,선사고 버스정류장(신암중학교 방면)",202603,506,495
강동구,1053. 동명근린공원 진입로 (아리수로),202603,246,241
강동구,1056. 강일리버파크 7~11단지,202603,481,536
강동구,1057. 능골근린공원,202603,516,528
강동구,1058. 고덕숲 아이파크 1,202603,256,227
강동구,1059. 래미안 강동팰리스(102동),202603,1354,919
강동구,1060. 천일초교 사거리,202603,585,522
강동구,1061. 천호초교 입구 사거리(일주빌딩),202603,805,803
강동구,1063.강동롯데캐슬퍼스트 아파트(관리동),202603,377,365
강동구,1064.중앙보훈병원역 1번출구,202603,338,321
강동구,1065.보훈병원 후문옆(더 원커피),202603,505,490
강동구,1066.생태공원앞 교차로(조명탑),202603,71,71
강동구,1067.한영중고앞사거리,202603,438,386
강동구,1068.명일파출소,202603,721,659
강동구,1070.(시립)고덕평생학습관,202603,789,660
강동구,1072.고덕역 5번출구,202603,1333,1246
강동구,1073. SSTS 몰 앞,202603,655,686
강동구,1074.대명초교입구 사거리,202603,1079,1088
강동구,1075.천동초교 삼거리,202603,1368,1427
강동구,1076. 천동초교입구사거리 버스정류장(십자성마을 방면),202603,1556,1666
강동구,1077.강동역 1번출구 앞,202603,2218,2153
강동구,1078.둔촌사거리,202603,3514,3556
강동구,1079.강일동입구교차로,202603,766,853
강동구,1080.천호지하주차장 5번 출입구,202603,1592,1548
강동구,1081.트레빌빌딩,202603,1358,1093
강동구,1083.광문고교사거리(아이파크),202603,484,488
강동구,1084. 윤선생빌딩(JYP사옥),202603,3277,3549
강동구,1085.래미안 솔베뉴(고덕로),202603,870,599
강동구,1086.래미안 솔베뉴(구천면로),202603,766,799
강동구,1088.풍납사거리(강동),202603,1591,1543
강동구,1089.고덕 래미안힐스테이트(201동),202603,597,232
강동구,1090.상일동역 2번출구 앞,202603,1578,1556
강동구,3539. 서원마을,202603,138,147
강동구,3652. 한영외국어고등학교,202603,227,223
강동구,3653. 강동리버스트4단지아파트 404동 앞,202603,391,393
강동구,3654. 강동리버스트4단지아파트 405동 앞,202603,267,278
강동구,3655. 둔촌신성미소지움아파트,202603,661,585
강동구,3656. 둔촌푸르지오아파트,202603,1326,1318
강동구,3657. 서울천호동우체국,202603,1989,2104
강동구,3658. 프라이어팰리스아파트,202603,455,442
강동구,3659. 명일초등학교 옆,202603,179,114
강동구,3661. 명일동신동아아파트 앞,202603,251,234
강동구,3663. 암사정수센터교차로(강동롯데캐슬퍼스트아파트),202603,441,286
강동구,3664. 맥도날드 서울둔촌DT점 앞,202603,2087,2165
강동구,3665. 고덕센트럴 아이파크상가 앞,202603,699,703
강동구,3668. 성내삼성아파트,202603,3204,3299
강동구,3671. 둔촌동역교차로,202603,1861,1939
강동구,3673. 강동리버스트6단지,202603,270,269
강동구,3674. 강동리버스트7단지,202603,298,302
강동구,3675. 강동리버스트8단지,202603,487,572
강동구,3676. 강동리엔파크9단지,202603,474,487
강동구,3680. 강동역3번출구,202603,2820,2832
강동구,3681. 길동 마루빌딩,202603,3199,3503
강동구,3682. 길동 동호빌딩,202603,367,400
강동구,3683. KT&G강동지사,202603,842,896
강동구,3684. 고덕자이(105동 앞),202603,893,894
강동구,3685. 강동리엔파크14단지(1401동 앞),202603,418,467
강동구,3686. 고덕 래미안 힐스테이트(101동),202603,573,598
강동구,3688. 상일동산(동아아파트앞 교차로),202603,280,274
강동구,3689. 강일역 3번출구,202603,461,383
강동구,3690. 강일역 4번출구,202603,383,281
강동구,3691. 둔촌역 2번출구,202603,1895,1909
강동구,3692. 둔촌오륜역 1번 출구,202603,1543,1497
강동구,3694. 강동리엔파크 13단지(1303동 앞),202603,553,557
강동구,3698. 명일역 3번출구 옆,202603,1088,1101
강동구,3699. 상일파출소 옆,202603,934,944
강동구,3700. 강변그대가리버뷰 입구 맞은편,202603,1322,1383
강동구,3701. 방아삼거리,202603,183,169
강동구,4951. 강동농협 버스정류소 앞(광채빌라),202603,524,526
강동구,4952.천호시장 버스정류소 옆,202603,1253,1257
강동구,4953. 세양청마루아파트 앞,202603,1269,1242
강동구,4954. 신명초등학교 건너편,202603,341,196
강동구,4956. 암사역사공원역 1번출구,202603,164,162
강동구,4957. 신명초교 교차로,202603,906,720
강동구,4958. 고덕래미안힐스테이트 아파트 211동,202603,513,278
강동구,4959. 암사역사공원역 3번출구,202603,164,247
강동구,4960.고덕비즈밸리 지식산업센터 A,202603,545,558
강동구,4962.고덕비즈밸리 디엠스퀘어 앞,202603,806,845
강동구,4964.암사역사공원역 1번출구 A,202603,1437,2107
강동구,4965.고덕비즈밸리 쿠쿠강동빌딩,202603,937,948
강동구,4968.강동구 자원순환센터,202603,66,64
강북구,"1501. 미아역 3번,4번 출구 사이",202603,927,886
강북구,1503. 강북구청사거리(수유역 8번출구),202603,1589,1761
강북구,1504. 삼양시장오거리,202603,182,181
강북구,1506. 강북문화예술회관,202603,752,756
강북구,1509. 서울북부수도사업소,202603,363,377
강북구,1510. 번동주공5단지 관리사무소 앞,202603,337,350
강북구,1512. 강북중학교 앞,202603,1356,1399
강북구,1514. 강북구청 사거리 버스정류소 앞,202603,700,708
강북구,1515. 송천동 주민센터,202603,345,348
강북구,1516. 우이동길마을마당,202603,549,402
강북구,1518. 수유2동은행빌딩 앞,202603,611,611
강북구,1519. 장미원시장 건너편,202603,436,389
강북구,1520. 수유중앙시장,202603,926,1017
강북구,1525. 미아동 복합청사,202603,322,281
강북구,1526. 강북종합시장 앞,202603,830,852
강북구,1527. 미아역 1번 출구 뒤,202603,642,637
강북구,1528. 삼각산동 주민센터,202603,413,176
강북구,1529. 미아동 한국전력공사,202603,1062,1063
강북구,1530. 광산사거리,202603,1264,1272
강북구,1531. 미아사거리 1번 출구,202603,1653,1797
강북구,1532. 번3동 주민센터 교차로,202603,672,686
강북구,"1533. 번동 주공3, 4단지 교차로",202603,769,853
강북구,1535. 효성인텔리안 앞,202603,1552,1579
강북구,1536. 번동 두산위브 101동 옆,202603,528,523
강북구,1537. 북한산 우이역,202603,358,249
강북구,1538. 솔밭공원역,202603,93,101
강북구,1539. 4.19민주묘지역,202603,354,331
강북구,1540. 가오리역,202603,693,689
강북구,1541. 삼양역,202603,156,130
강북구,1542. 삼양사거리역,202603,219,204
강북구,1543. 수유1동 주민센터,202603,430,427
강북구,1546. 송천동우체국,202603,288,393
강북구,1547. 꿈의숲 롯데캐슬,202603,414,207
강북구,1548. 북서울 꿈의숲 서문,202603,602,352
강북구,1550.삼각산아이원아파트(105동 옆),202603,77,7
강북구,1551.4.19탑 앞,202603,367,318
강북구,1552. 강북구청사거리,202603,1154,1150
강북구,1553.서울북부고용노동지청,202603,633,638
강북구,1554.번동사거리,202603,422,428
강북구,1557.신창교,202603,895,970
강북구,1558.강북문화정보도서관,202603,300,205
강북구,1560. 도봉세무서 앞,202603,575,619
강북구,1564.4.19민주묘지역 1번출구,202603,552,564
강북구,1565.수유사거리,202603,716,703
강북구,1568.4.19민주묘지 입구사거리,202603,524,513
강북구,1569.수유역2번출구,202603,2225,2259
강북구,1571.북서울 꿈의 숲 입구,202603,299,306
강북구,1572. 우이동 먹거리마을,202603,96,84
강북구,1573.현대성우아파트 옆,202603,122,93
강북구,1574.송중초등학교 옆,202603,292,325
강북구,3703. 삼양입구사거리,202603,204,225
강북구,3707. 드래곤타워 앞,202603,609,630
강북구,3714. 송천센트레빌,202603,103,85
강북구,3718. 번동3단지 버스정류장,202603,798,913
강북구,3724. 삼양동주민센터 앞,202603,296,218
강북구,3725. 강북 청소년 문화정보도서관 앞,202603,261,262
강북구,3726.삼양동사거리,202603,409,436
강서구,1101. 상사마을 버스정류장(아라대교방면),202603,135,145
강서구,1102. 방화사거리 마을버스 버스정류장,202603,1772,2027
강서구,1103. 방화역 4번출구앞,202603,2455,2167
강서구,1105. 방화근린공원,202603,439,266
강서구,1106. 신방화사거리,202603,2513,2637
강서구,1108. 공항시장역 2번출구 뒤,202603,1095,1065
강서구,1109. 공항시장역 4번출구,202603,561,568
강서구,1110. 공항중학교앞,202603,800,843
강서구,1111. 마곡엠밸리6_7단지 마곡중학교,202603,2288,1977
강서구,1112. 마곡엠밸리4단지 정문,202603,3510,3453
강서구,1113. 서남환경공원 버스정류장,202603,2487,2216
강서구,1117. 등촌5단지아파트 버스정류장,202603,2871,2874
강서구,1118. 증미역 3번출구뒤(등촌두산위브센티움오피스텔),202603,2515,2876
강서구,1119. 염창동 한마음아파트 앞,202603,947,925
